azure.com-azsadmin-PublicIpAddresses-2015-06-15-swagger.yaml,1.0,0.0
azure.com-azsadmin-queueServices-2015-12-01-preview-swagger.yaml,3.0,0.0
azure.com-azsadmin-Quotas-2019-08-08-preview-swagger.yaml,2.0,0.0
azure.com-azsadmin-RegionHealth-2016-05-01-swagger.yaml,2.0,0.0
azure.com-azsadmin-ResourceHealth-2016-05-01-swagger.yaml,2.0,0.0
azure.com-azsadmin-ScaleUnit-2016-05-01-swagger.yaml,4.0,0.0
azure.com-azsadmin-ScaleUnitNode-2016-05-01-swagger.yaml,8.0,0.0
azure.com-azsadmin-ServiceHealth-2016-05-01-swagger.yaml,2.0,0.0
azure.com-azsadmin-shares-2015-12-01-preview-swagger.yaml,4.0,0.0
azure.com-azsadmin-SlbMuxInstance-2016-05-01-swagger.yaml,2.0,0.0
azure.com-azsadmin-storage-2019-08-08-preview-swagger.yaml,1.0,0.0
azure.com-azsadmin-storageaccounts-2019-08-08-preview-swagger.yaml,4.0,0.0
azure.com-azsadmin-StorageOperationResults-2016-05-01-swagger.yaml,2.0,0.0
azure.com-azsadmin-StoragePool-2016-05-01-swagger.yaml,2.0,0.0
azure.com-azsadmin-StorageSubSystem-2018-10-01-swagger.yaml,2.0,0.0
azure.com-azsadmin-StorageSystem-2016-05-01-swagger.yaml,2.0,0.0
azure.com-azsadmin-Subscriptions-2015-11-01-swagger.yaml,2.0,0.0
azure.com-azsadmin-tableServices-2015-12-01-preview-swagger.yaml,3.0,0.0
azure.com-azsadmin-Update-2016-05-01-swagger.yaml,1.0,0.0
azure.com-azsadmin-UpdateLocations-2016-05-01-swagger.yaml,2.0,0.0
azure.com-azsadmin-UpdateRuns-2016-05-01-swagger.yaml,5.0,0.0
azure.com-azsadmin-VirtualNetworks-2015-06-15-swagger.yaml,1.0,0.0
azure.com-azsadmin-VMExtensions-2015-12-01-preview-swagger.yaml,2.0,0.0
azure.com-azsadmin-Volume-2019-05-01-swagger.yaml,2.0,0.0
azure.com-azure-kusto-2017-09-07-privatepreview-swagger.yaml,18.0,0.0
azure.com-azure-kusto-2018-09-07-preview-swagger.yaml,18.0,0.0
azure.com-azure-kusto-2019-11-09-swagger.yaml,30.0,0.0
azure.com-azureactivedirectory-2017-04-01-swagger.yaml,4.0,0.0
azure.com-azuredata-2017-03-01-preview-swagger.yaml,6.0,0.0
azure.com-azurestack-AzureStack-2017-06-01-swagger.yaml,1.0,0.0
azure.com-azurestack-CustomerSubscription-2017-06-01-swagger.yaml,2.0,0.0
azure.com-azurestack-Product-2017-06-01-swagger.yaml,6.0,0.0
azure.com-azurestack-Registration-2017-06-01-swagger.yaml,3.0,0.0
azure.com-batch-BatchManagement-2019-08-01-swagger.yaml,21.0,0.0
azure.com-batch-BatchService-2019-08-01.10.0-swagger.yaml,53.0,0.0
azure.com-batchai-BatchAI-2018-05-01-swagger.yaml,17.0,0.0
azure.com-billing-2019-10-01-preview-swagger.yaml,86.0,0.0
azure.com-blockchain-2018-06-01-preview-swagger.yaml,15.0,0.0
azure.com-blueprint-assignmentOperation-2018-11-01-preview-swagger.yaml,2.0,0.0
azure.com-blueprint-blueprintAssignment-2018-11-01-preview-swagger.yaml,3.0,0.0
azure.com-blueprint-blueprintDefinition-2018-11-01-preview-swagger.yaml,8.0,0.0
azure.com-botservice-2018-07-12-swagger.yaml,15.0,0.0
azure.com-cdn-2019-12-31-swagger.yaml,28.0,0.0
azure.com-cdn-cdnwebapplicationfirewall-2019-06-15-preview-swagger.yaml,3.0,0.0
azure.com-cognitiveservices-2017-04-18-swagger.yaml,11.0,0.0
azure.com-cognitiveservices-AnomalyDetector-1.0-swagger.yaml,3.0,0.0
azure.com-cognitiveservices-AnomalyFinder-2.0-swagger.yaml,2.0,0.0
azure.com-cognitiveservices-BasicRegions-2017-08-30-swagger.yaml,0.0,0.0
