amazonaws.com-mediaconnect-2018-11-14-openapi.yaml,1.0,0.13333334,1.0,0.8666667,1.0,0.13333334,1.0
amazonaws.com-mediaconvert-2017-08-29-openapi.yaml,1.0,0.84615386,1.0,1.0,1.0,1.0,1.0
amazonaws.com-medialive-2017-10-14-openapi.yaml,1.0,0.26086956,1.0,0.82608694,1.0,1.0,1.0
amazonaws.com-mediapackage-vod-2018-11-07-openapi.yaml,0.5,0.875,1.0,1.0,1.0,1.0,1.0
amazonaws.com-mediastore-data-2017-09-01-openapi.yaml,1.0,0.5,1.0,1.0,1.0,1.0,1.0
amazonaws.com-mediatailor-2018-04-23-openapi.yaml,1.0,0.0,1.0,1.0,1.0,1.0,1.0
amazonaws.com-meteringmarketplace-2016-01-14-openapi.yaml,1.0,0.0,1.0,0.0,1.0,1.0,1.0
amazonaws.com-migrationhub-config-2019-06-30-openapi.yaml,1.0,0.0,1.0,0.0,1.0,1.0,1.0
amazonaws.com-mobile-2017-07-01-openapi.yaml,1.0,0.2857143,1.0,0.85714287,1.0,1.0,1.0
amazonaws.com-mobileanalytics-2014-06-05-openapi.yaml,1.0,0.0,1.0,1.0,1.0,1.0,1.0
amazonaws.com-monitoring-2010-08-01-openapi.yaml,1.0,0.0,1.0,0.5,1.0,1.0,1.0
amazonaws.com-mq-2017-11-27-openapi.yaml,1.0,0.9230769,1.0,1.0,1.0,0.0,1.0
amazonaws.com-mturk-requester-2017-01-17-openapi.yaml,1.0,0.0,1.0,0.0,1.0,1.0,1.0
amazonaws.com-neptune-2014-10-31-openapi.yaml,1.0,0.0,1.0,0.69491524,1.0,1.0,1.0
amazonaws.com-networkmanager-2019-07-05-openapi.yaml,1.0,0.0625,1.0,1.0,1.0,1.0,1.0
amazonaws.com-opsworks-2013-02-18-openapi.yaml,0.0,0.0,1.0,0.0,1.0,1.0,1.0
amazonaws.com-opsworkscm-2016-11-01-openapi.yaml,0.0,0.0,1.0,0.0,1.0,1.0,1.0
amazonaws.com-organizations-2016-11-28-openapi.yaml,1.0,0.0,1.0,0.0,1.0,1.0,1.0
amazonaws.com-outposts-2019-12-03-openapi.yaml,1.0,0.4,1.0,0.4,1.0,1.0,1.0
amazonaws.com-personalize-2018-05-22-openapi.yaml,1.0,0.0,1.0,0.0,1.0,1.0,1.0
amazonaws.com-personalize-events-2018-03-22-openapi.yaml,1.0,1.0,1.0,1.0,1.0,1.0,1.0
amazonaws.com-personalize-runtime-2018-05-22-openapi.yaml,1.0,1.0,1.0,1.0,1.0,1.0,1.0
amazonaws.com-pi-2018-02-27-openapi.yaml,1.0,0.0,1.0,0.0,1.0,0.0,1.0
